#Dents
(12.8500000000000, 2.50000000000000)
(12.8700000000000, 2.52000000000000)
(12.8900000000000, 2.53000000000000)
(12.9100000000000, 2.51000000000000)
(12.9100000000000, 2.49000000000000)
#
(12.9800000000000, 2.47000000000000)
(13.0000000000000, 2.50000000000000)
(13.0400000000000, 2.51000000000000)
(13.0600000000000, 2.49000000000000)
(13.0600000000000, 2.45000000000000)
#
(13.1100000000000, 2.44000000000000)
(13.1200000000000, 2.48000000000000)
(13.1600000000000, 2.49000000000000)
(13.1800000000000, 2.47000000000000)
(13.1900000000000, 2.43000000000000)
#
(13.2600000000000, 2.42000000000000)
(13.2700000000000, 2.47000000000000)
(13.3000000000000, 2.49000000000000)
(13.3300000000000, 2.47000000000000)
(13.3400000000000, 2.43000000000000)
#
(13.3900000000000, 2.43000000000000)
(13.4000000000000, 2.46000000000000)
(13.4300000000000, 2.48000000000000)
(13.4600000000000, 2.46000000000000)
(13.4700000000000, 2.43000000000000)
#
(13.4900000000000, 2.43000000000000)
(13.5000000000000, 2.46000000000000)
(13.5200000000000, 2.47000000000000)
(13.5300000000000, 2.46000000000000)
(13.5400000000000, 2.43000000000000)
#
(12.9400000000000, 2.58000000000000)
(12.9500000000000, 2.56000000000000)
(12.9700000000000, 2.54000000000000)
(13.0000000000000, 2.55000000000000)
(13.0200000000000, 2.58000000000000)
#
(13.0800000000000, 2.57000000000000)
(13.0800000000000, 2.54000000000000)
(13.1000000000000, 2.52000000000000)
(13.1200000000000, 2.53000000000000)
(13.1500000000000, 2.55000000000000)
#
(13.1900000000000, 2.55000000000000)
(13.2000000000000, 2.52000000000000)
(13.2300000000000, 2.51000000000000)
(13.2500000000000, 2.52000000000000)
(13.2700000000000, 2.55000000000000)
#
(13.3200000000000, 2.54000000000000)
(13.3400000000000, 2.52000000000000)
(13.3600000000000, 2.51000000000000)
(13.3800000000000, 2.52000000000000)
(13.4000000000000, 2.55000000000000)
#
(13.4600000000000, 2.55000000000000)
(13.4700000000000, 2.52000000000000)
(13.4900000000000, 2.50000000000000)
(13.5100000000000, 2.52000000000000)
(13.5200000000000, 2.55000000000000)
#
(13.5500000000000, 2.55000000000000)
(13.5600000000000, 2.52000000000000)
(13.5800000000000, 2.51000000000000)
(13.5900000000000, 2.52000000000000)
(13.6000000000000, 2.55000000000000)
#
(13.6600000000000, 2.55000000000000)
(13.6700000000000, 2.52000000000000)
(13.6900000000000, 2.51000000000000)
(13.7000000000000, 2.52000000000000)
(13.7200000000000, 2.55000000000000)
